"","variable","value"
"400","uncleaned",33
"401","uncleaned",37
"402","uncleaned",38
"403","uncleaned",39
"404","uncleaned",37
"405","uncleaned",38
"406","uncleaned",37
"407","uncleaned",37
"408","uncleaned",38
"409","uncleaned",38
"410","uncleaned",39
"411","uncleaned",37
"412","uncleaned",39
"413","uncleaned",37
"414","uncleaned",39
"415","uncleaned",38
"416","uncleaned",39
"417","uncleaned",38
"418","uncleaned",37
"419","uncleaned",38
"420","uncleaned",38
"421","uncleaned",39
"422","uncleaned",38
"423","uncleaned",38
"424","uncleaned",37
"425","uncleaned",39
"426","uncleaned",37
"427","uncleaned",37
"428","uncleaned",38
"429","uncleaned",38
"430","uncleaned",37
"431","uncleaned",37
"432","uncleaned",39
"433","uncleaned",37
"434","uncleaned",38
"435","uncleaned",39
"436","uncleaned",37
"437","uncleaned",37
"438","uncleaned",39
"439","uncleaned",37
"440","uncleaned",38
"441","uncleaned",39
"442","uncleaned",37
"443","uncleaned",37
"444","uncleaned",37
"445","uncleaned",38
"446","uncleaned",37
"447","uncleaned",38
"448","uncleaned",38
"449","uncleaned",38
"450","uncleaned",37
"451","uncleaned",38
"452","uncleaned",37
"453","uncleaned",37
"454","uncleaned",39
"455","uncleaned",37
"456","uncleaned",39
"457","uncleaned",37
"458","uncleaned",37
"459","uncleaned",39
"460","uncleaned",39
"461","uncleaned",37
"462","uncleaned",37
"463","uncleaned",38
"464","uncleaned",38
"465","uncleaned",39
"466","uncleaned",39
"467","uncleaned",38
"468","uncleaned",38
"469","uncleaned",38
"470","uncleaned",38
"471","uncleaned",37
"472","uncleaned",38
"473","uncleaned",38
"474","uncleaned",37
"475","uncleaned",37
"476","uncleaned",39
"477","uncleaned",38
"478","uncleaned",39
"479","uncleaned",37
"480","uncleaned",37
"481","uncleaned",38
"482","uncleaned",39
"483","uncleaned",39
"484","uncleaned",38
"485","uncleaned",39
"486","uncleaned",37
"487","uncleaned",37
"488","uncleaned",38
"489","uncleaned",37
"490","uncleaned",39
"491","uncleaned",37
"492","uncleaned",39
"493","uncleaned",39
"494","uncleaned",38
"495","uncleaned",37
"496","uncleaned",38
"497","uncleaned",37
"498","uncleaned",38
"499","uncleaned",37
"500","uncleaned",39
"501","uncleaned",39
"502","uncleaned",37
"503","uncleaned",37
"504","uncleaned",39
"505","uncleaned",38
"506","uncleaned",39
"507","uncleaned",39
"508","uncleaned",37
"509","uncleaned",38
"510","uncleaned",38
"511","uncleaned",38
"512","uncleaned",38
"513","uncleaned",38
"514","uncleaned",37
"515","uncleaned",38
"516","uncleaned",38
"517","uncleaned",38
"518","uncleaned",39
"519","uncleaned",39
"520","uncleaned",38
"521","uncleaned",39
"522","uncleaned",38
"523","uncleaned",37
"524","uncleaned",37
"525","uncleaned",37
"526","uncleaned",37
"527","uncleaned",38
"528","uncleaned",38
"529","uncleaned",38
"530","uncleaned",38
"531","uncleaned",39
"532","uncleaned",39
"533","uncleaned",38
"534","uncleaned",37
"535","uncleaned",39
"536","uncleaned",38
"537","uncleaned",37
"538","uncleaned",38
"539","uncleaned",39
"540","uncleaned",38
"541","uncleaned",37
"542","uncleaned",38
"543","uncleaned",38
"544","uncleaned",38
"545","uncleaned",38
"546","uncleaned",39
"547","uncleaned",38
"548","uncleaned",38
"549","uncleaned",38
"550","uncleaned",37
"551","uncleaned",39
"552","uncleaned",39
"553","uncleaned",37
"554","uncleaned",37
"555","uncleaned",37
"556","uncleaned",38
"557","uncleaned",39
"558","uncleaned",39
"559","uncleaned",37
"560","uncleaned",39
"561","uncleaned",37
"562","uncleaned",38
"563","uncleaned",39
"564","uncleaned",38
"565","uncleaned",39
"566","uncleaned",39
"567","uncleaned",39
"568","uncleaned",38
"569","uncleaned",38
"570","uncleaned",38
"571","uncleaned",37
"572","uncleaned",38
"573","uncleaned",38
"574","uncleaned",38
"575","uncleaned",38
"576","uncleaned",38
"577","uncleaned",38
"578","uncleaned",38
"579","uncleaned",38
"580","uncleaned",39
"581","uncleaned",38
"582","uncleaned",37
"583","uncleaned",38
"584","uncleaned",38
"585","uncleaned",38
"586","uncleaned",37
"587","uncleaned",37
"588","uncleaned",39
"589","uncleaned",39
"590","uncleaned",38
"591","uncleaned",39
"592","uncleaned",38
"593","uncleaned",37
"594","uncleaned",38
"595","uncleaned",38
"596","uncleaned",37
"597","uncleaned",37
"598","uncleaned",38
"599","uncleaned",39
"600","uncleaned",37
"601","uncleaned",40
"602","uncleaned",40
"603","uncleaned",40
"604","uncleaned",41
"605","uncleaned",40
"606","uncleaned",40
"607","uncleaned",41
"608","uncleaned",39
"609","uncleaned",41
"610","uncleaned",39
"611","uncleaned",40
"612","uncleaned",41
"613","uncleaned",40
"614","uncleaned",40
"615","uncleaned",40
"616","uncleaned",40
"617","uncleaned",41
"618","uncleaned",40
"619","uncleaned",40
"620","uncleaned",40
"621","uncleaned",40
"622","uncleaned",40
"623","uncleaned",40
"624","uncleaned",41
"625","uncleaned",40
"626","uncleaned",40
"627","uncleaned",40
"628","uncleaned",39
"629","uncleaned",39
"630","uncleaned",40
"631","uncleaned",39
"632","uncleaned",40
"633","uncleaned",40
"634","uncleaned",40
"635","uncleaned",40
"636","uncleaned",39
"637","uncleaned",41
"638","uncleaned",40
"639","uncleaned",39
"640","uncleaned",39
"641","uncleaned",39
"642","uncleaned",41
"643","uncleaned",40
"644","uncleaned",40
"645","uncleaned",40
"646","uncleaned",40
"647","uncleaned",41
"648","uncleaned",39
"649","uncleaned",39
"650","uncleaned",40
"651","uncleaned",40
"652","uncleaned",39
"653","uncleaned",40
"654","uncleaned",40
"655","uncleaned",40
"656","uncleaned",39
"657","uncleaned",40
"658","uncleaned",41
"659","uncleaned",39
"660","uncleaned",39
"661","uncleaned",41
"662","uncleaned",41
"663","uncleaned",41
"664","uncleaned",39
"665","uncleaned",40
"666","uncleaned",41
"667","uncleaned",40
"668","uncleaned",39
"669","uncleaned",39
"670","uncleaned",39
"671","uncleaned",41
"672","uncleaned",40
"673","uncleaned",41
"674","uncleaned",41
"675","uncleaned",41
"676","uncleaned",40
"677","uncleaned",41
"678","uncleaned",39
"679","uncleaned",41
"680","uncleaned",39
"681","uncleaned",40
"682","uncleaned",40
"683","uncleaned",40
"684","uncleaned",40
"685","uncleaned",40
"686","uncleaned",40
"687","uncleaned",40
"688","uncleaned",41
"689","uncleaned",40
"690","uncleaned",39
"691","uncleaned",41
"692","uncleaned",40
"693","uncleaned",41
"694","uncleaned",41
"695","uncleaned",40
"696","uncleaned",40
"697","uncleaned",39
"698","uncleaned",40
"699","uncleaned",40
"700","uncleaned",40
"701","uncleaned",40
"702","uncleaned",41
"703","uncleaned",39
"704","uncleaned",41
"705","uncleaned",39
"706","uncleaned",40
"707","uncleaned",41
"708","uncleaned",39
"709","uncleaned",40
"710","uncleaned",40
"711","uncleaned",39
"712","uncleaned",41
"713","uncleaned",41
"714","uncleaned",40
"715","uncleaned",40
"716","uncleaned",40
"717","uncleaned",40
"718","uncleaned",40
"719","uncleaned",39
"720","uncleaned",41
"721","uncleaned",40
"722","uncleaned",40
"723","uncleaned",40
"724","uncleaned",40
"725","uncleaned",39
"726","uncleaned",39
"727","uncleaned",40
"728","uncleaned",40
"729","uncleaned",40
"730","uncleaned",41
"731","uncleaned",40
"732","uncleaned",40
"733","uncleaned",40
"734","uncleaned",40
"735","uncleaned",41
"736","uncleaned",41
"737","uncleaned",40
"738","uncleaned",39
"739","uncleaned",40
"740","uncleaned",40
"741","uncleaned",41
"742","uncleaned",41
"743","uncleaned",39
"744","uncleaned",40
"745","uncleaned",40
"746","uncleaned",40
"747","uncleaned",41
"748","uncleaned",40
"749","uncleaned",41
"750","uncleaned",40
"751","uncleaned",39
"752","uncleaned",40
"753","uncleaned",40
"754","uncleaned",41
"755","uncleaned",41
"756","uncleaned",40
"757","uncleaned",41
"758","uncleaned",40
"759","uncleaned",40
"760","uncleaned",40
"761","uncleaned",39
"762","uncleaned",39
"763","uncleaned",39
"764","uncleaned",40
"765","uncleaned",40
"766","uncleaned",40
"767","uncleaned",40
"768","uncleaned",40
"769","uncleaned",39
"770","uncleaned",40
"771","uncleaned",39
"772","uncleaned",39
"773","uncleaned",39
"774","uncleaned",40
"775","uncleaned",40
"776","uncleaned",40
"777","uncleaned",39
"778","uncleaned",40
"779","uncleaned",39
"780","uncleaned",40
"781","uncleaned",40
"782","uncleaned",41
"783","uncleaned",40
"784","uncleaned",41
"785","uncleaned",40
"786","uncleaned",39
"787","uncleaned",41
"788","uncleaned",39
"789","uncleaned",40
"790","uncleaned",41
"791","uncleaned",39
