,variable,value
229,uncleaned,0.664198961
230,uncleaned,0.749143746
231,uncleaned,0.657209223
232,uncleaned,0.568742443
233,uncleaned,0.648612862
234,uncleaned,0.722746335
235,uncleaned,0.669097347
236,uncleaned,0.689230039
237,uncleaned,0.67784144
238,uncleaned,0.558126935
239,uncleaned,0.693747536
240,uncleaned,0.783906343
241,uncleaned,0.814923491
242,uncleaned,0.551584085
243,uncleaned,0.615801594
244,uncleaned,0.716188608
245,uncleaned,0.521105182
246,uncleaned,0.562914966
247,uncleaned,0.528338354
248,uncleaned,0.636465084
249,uncleaned,0.736372616
250,uncleaned,0.854207342
251,uncleaned,0.471745246
252,uncleaned,0.546644531
253,uncleaned,0.764578595
254,uncleaned,0.675969187
255,uncleaned,0.671271233
256,uncleaned,0.643613182
257,uncleaned,0.668594858
258,uncleaned,0.652954352
259,uncleaned,0.620056847
260,uncleaned,0.463219415
261,uncleaned,0.521831795
262,uncleaned,0.741198996
263,uncleaned,0.634680897
264,uncleaned,0.705171982
265,uncleaned,0.689930815
266,uncleaned,0.613970665
267,uncleaned,0.670173829
268,uncleaned,0.704684721
269,uncleaned,0.547496958
270,uncleaned,0.675847093
271,uncleaned,0.653615109
272,uncleaned,0.694614135
273,uncleaned,0.72146098
274,uncleaned,0.653170368
275,uncleaned,0.570557221
276,uncleaned,0.818449398
277,uncleaned,0.616071755
278,uncleaned,0.616074051
279,uncleaned,0.64255833
280,uncleaned,0.692155226
281,uncleaned,0.669509142
282,uncleaned,0.59043314
283,uncleaned,0.789133858
284,uncleaned,0.624396064
285,uncleaned,0.641608211
286,uncleaned,0.562682459
287,uncleaned,0.602735118
288,uncleaned,0.591654822
289,uncleaned,0.546568667
290,uncleaned,0.652648324
291,uncleaned,0.658265828
292,uncleaned,0.520985152
293,uncleaned,0.811781127
294,uncleaned,0.544953326
295,uncleaned,0.577470415
296,uncleaned,0.607652868
297,uncleaned,0.552794867
298,uncleaned,0.656426398
299,uncleaned,0.599874574
300,uncleaned,0.704014721
301,uncleaned,0.673016952
302,uncleaned,0.679535318
303,uncleaned,0.654387867
304,uncleaned,0.590838623
305,uncleaned,0.568834421
306,uncleaned,0.629784309
307,uncleaned,0.778446901
308,uncleaned,0.552906923
309,uncleaned,0.728692416
310,uncleaned,0.661500019
311,uncleaned,0.482090066
312,uncleaned,0.679346571
313,uncleaned,0.629161587
314,uncleaned,0.524565323
315,uncleaned,0.523088487
316,uncleaned,0.647789498
317,uncleaned,0.546380054
318,uncleaned,0.676057727
319,uncleaned,0.544366453
320,uncleaned,0.680236184
321,uncleaned,0.511807889
322,uncleaned,0.576430552
323,uncleaned,0.496320293
324,uncleaned,0.602284134
325,uncleaned,0.79236131
326,uncleaned,0.645276368
327,uncleaned,0.658194927
328,uncleaned,0.574952599
329,uncleaned,0.717455654
330,uncleaned,0.706240243
331,uncleaned,0.675975346
332,uncleaned,0.610239755
333,uncleaned,0.75603541
334,uncleaned,0.595673645
335,uncleaned,0.660580479
336,uncleaned,0.737074339
337,uncleaned,0.524078667
338,uncleaned,0.639374747
