"","variable","value"
"1243","diff2",0.058
"1244","diff2",0.1
"1245","diff2",0.095
"1246","diff2",0.108
"1247","diff2",0.062
"1248","diff2",0.035
"1249","diff2",0.059
"1250","diff2",0.073
"1251","diff2",0.068
"1252","diff2",0.067
"1253","diff2",0.061
"1254","diff2",0.08
"1255","diff2",0.085
"1256","diff2",0.087
"1257","diff2",0.103
"1258","diff2",0.079
"1259","diff2",0.073
"1260","diff2",0.082
"1261","diff2",0.081
"1262","diff2",0.102
"1263","diff2",0.083
"1264","diff2",0.118
"1265","diff2",0.069
"1266","diff2",0.048
"1267","diff2",0.034
"1268","diff2",0.077
"1269","diff2",0.081
"1270","diff2",0.068
"1271","diff2",0.106
"1272","diff2",0.1
"1273","diff2",0.08
"1274","diff2",0.079
"1275","diff2",0.046
"1276","diff2",0.049
"1277","diff2",0.079
"1278","diff2",0.065
"1279","diff2",0.074
"1280","diff2",0.062
"1281","diff2",0.054
"1282","diff2",0.081
"1283","diff2",0.088
"1284","diff2",0.096
"1285","diff2",0.08
"1286","diff2",0.117
"1287","diff2",0.106
"1288","diff2",0.074
"1289","diff2",0.064
"1290","diff2",0.061
"1291","diff2",0.08
"1292","diff2",0.042
"1293","diff2",0.095
"1294","diff2",0.085
"1295","diff2",0.094
"1296","diff2",0.041
"1297","diff2",0.108
"1298","diff2",0.065
"1299","diff2",0.056
"1300","diff2",0.114
"1301","diff2",0.107
"1302","diff2",0.07
"1303","diff2",0.105
"1304","diff2",0.067
"1305","diff2",0.091
"1306","diff2",0.063
"1307","diff2",0.068
"1308","diff2",0.074
"1309","diff2",0.091
"1310","diff2",0.097
"1311","diff2",0.09
"1312","diff2",0.071
"1313","diff2",0.092
"1314","diff2",0.088
"1315","diff2",0.063
"1316","diff2",0.057
"1317","diff2",0.068
"1318","diff2",0.044
"1319","diff2",0.055
"1320","diff2",0.045
"1321","diff2",0.069
"1322","diff2",0.087
"1323","diff2",0.046
"1324","diff2",0.06
"1325","diff2",0.05
"1326","diff2",0.108
"1327","diff2",0.083
"1328","diff2",0.067
"1329","diff2",0.058
"1330","diff2",0.079
"1331","diff2",0.114
"1332","diff2",0.081
"1333","diff2",0.057
"1334","diff2",0.066
"1335","diff2",0.121
"1336","diff2",0.047
"1337","diff2",0.091
"1338","diff2",0.085
"1339","diff2",0.065
"1340","diff2",0.083
"1341","diff2",0.054
"1342","diff2",0.121
"1343","diff2",0.061
"1344","diff2",0.074
"1345","diff2",0.067
"1346","diff2",0.08
"1347","diff2",0.084
"1348","diff2",0.109
"1349","diff2",0.102
"1350","diff2",0.074
"1351","diff2",0.071
"1352","diff2",0.089
"1353","diff2",0.085
"1354","diff2",0.036
"1355","diff2",0.059
"1356","diff2",0.095
"1357","diff2",0.097
"1358","diff2",0.041
"1359","diff2",0.1
"1360","diff2",0.063
"1361","diff2",0.058
"1362","diff2",0.084
"1363","diff2",0.082
"1364","diff2",0.079
"1365","diff2",0.082
"1366","diff2",0.088
"1367","diff2",0.08
"1368","diff2",0.087
"1369","diff2",0.106
"1370","diff2",0.044
"1371","diff2",0.056
"1372","diff2",0.113
"1373","diff2",0.08
"1374","diff2",0.066
"1375","diff2",0.096
"1376","diff2",0.07
"1377","diff2",0.069
"1378","diff2",0.072
"1379","diff2",0.089
"1380","diff2",0.067
"1381","diff2",0.06
"1382","diff2",0.057
"1383","diff2",0.065
"1384","diff2",0.053
"1385","diff2",0.098
"1386","diff2",0.099
"1387","diff2",0.091
"1388","diff2",0.036
"1389","diff2",0.092
"1390","diff2",0.081
"1391","diff2",0.101
"1392","diff2",0.063
"1393","diff2",0.07
"1394","diff2",0.068
"1395","diff2",0.067
"1396","diff2",0.089
"1397","diff2",0.072
"1398","diff2",0.066
"1399","diff2",0.111
"1400","diff2",0.076
"1401","diff2",0.075
"1402","diff2",0.074
"1403","diff2",0.085
"1404","diff2",0.081
"1405","diff2",0.072
"1406","diff2",0.046
"1407","diff2",0.103
"1408","diff2",0.094
"1409","diff2",0.105
"1410","diff2",0.076
"1411","diff2",0.091
"1412","diff2",0.06
"1413","diff2",0.101
"1414","diff2",0.089
"1415","diff2",0.058
"1416","diff2",0.054
"1417","diff2",0.064
"1418","diff2",0.122
"1419","diff2",0.086
"1420","diff2",0.093
"1421","diff2",0.0190000000000001
"1422","diff2",0.076
"1423","diff2",0.088
"1424","diff2",0.087
"1425","diff2",0.082
"1426","diff2",0.059
"1427","diff2",0.075
"1428","diff2",0.069
"1429","diff2",0.078
"1430","diff2",0.102
"1431","diff2",0.117
"1432","diff2",0.07
"1433","diff2",0.062
"1434","diff2",0.108
"1435","diff2",0.089
"1436","diff2",0.08
"1437","diff2",0.121
"1438","diff2",0.051
"1439","diff2",0.071
"1440","diff2",0.062
"1441","diff2",0.048
"1442","diff2",0.054
"1443","diff2",0.092
"1444","diff2",0.08
"1445","diff2",0.064
"1446","diff2",0.076
"1447","diff2",0.049
"1448","diff2",0.036
"1449","diff2",0.088
"1450","diff2",0.086
"1451","diff2",0.094
"1452","diff2",0.057
"1453","diff2",0.077
"1454","diff2",0.093
"1455","diff2",0.06
"1456","diff2",0.069
"1457","diff2",0.071
"1458","diff2",0.085
"1459","diff2",0.118
"1460","diff2",0.081
"1461","diff2",0.087
"1462","diff2",0.079
"1463","diff2",0.06
"1464","diff2",0.062
"1465","diff2",0.082
"1466","diff2",0.072
"1467","diff2",0.072
"1468","diff2",0.103
"1469","diff2",0.068
"1470","diff2",0.069
"1471","diff2",0.093
"1472","diff2",0.082
"1473","diff2",0.068
"1474","diff2",0.086
"1475","diff2",0.1
"1476","diff2",0.078
"1477","diff2",0.065
"1478","diff2",0.073
"1479","diff2",0.076
"1480","diff2",0.072
"1481","diff2",0.06
"1482","diff2",0.094
"1483","diff2",0.057
"1484","diff2",0.103
"1485","diff2",0.034
"1486","diff2",0.108
"1487","diff2",0.094
"1488","diff2",0.078
"1489","diff2",0.104
"1490","diff2",0.126
"1491","diff2",0.057
"1492","diff2",0.113
"1493","diff2",0.073
"1494","diff2",0.089
"1495","diff2",0.088
"1496","diff2",0.073
"1497","diff2",0.066
"1498","diff2",0.078
"1499","diff2",0.079
"1500","diff2",0.092
"1501","diff2",0.055
"1502","diff2",0.07
"1503","diff2",0.106
"1504","diff2",0.089
"1505","diff2",0.051
"1506","diff2",0.044
"1507","diff2",0.1
"1508","diff2",0.086
"1509","diff2",0.084
"1510","diff2",0.081
"1511","diff2",0.069
"1512","diff2",0.067
"1513","diff2",0.058
"1514","diff2",0.061
"1515","diff2",0.075
"1516","diff2",0.095
"1517","diff2",0.099
"1518","diff2",0.079
"1519","diff2",0.065
"1520","diff2",0.111
"1521","diff2",0.122
"1522","diff2",0.105
"1523","diff2",0.05
"1524","diff2",0.083
"1525","diff2",0.045
"1526","diff2",0.095
"1527","diff2",0.056
"1528","diff2",0.094
"1529","diff2",0.1
"1530","diff2",0.086
"1531","diff2",0.108
"1532","diff2",0.092
"1533","diff2",0.09
"1534","diff2",0.06
"1535","diff2",0.091
"1536","diff2",0.07
"1537","diff2",0.048
"1538","diff2",0.084
"1539","diff2",0.08
"1540","diff2",0.08
"1541","diff2",0.068
"1542","diff2",0.059
"1543","diff2",0.069
"1544","diff2",0.072
"1545","diff2",0.062
"1546","diff2",0.076
"1547","diff2",0.068
"1548","diff2",0.087
"1549","diff2",0.118
"1550","diff2",0.057
"1551","diff2",0.054
"1552","diff2",0.061
"1553","diff2",0.057
"1554","diff2",0.093
"1555","diff2",0.067
"1556","diff2",0.066
"1557","diff2",0.079
"1558","diff2",0.051
"1559","diff2",0.023
"1560","diff2",0.09
"1561","diff2",0.083
"1562","diff2",0.076
"1563","diff2",0.098
"1564","diff2",0.052
"1565","diff2",0.076
"1566","diff2",0.102
"1567","diff2",0.095
"1568","diff2",0.069
"1569","diff2",0.083
"1570","diff2",0.049
"1571","diff2",0.066
"1572","diff2",0.063
"1573","diff2",0.085
"1574","diff2",0.093
"1575","diff2",0.064
"1576","diff2",0.072
"1577","diff2",0.106
"1578","diff2",0.087
"1579","diff2",0.055
"1580","diff2",0.093
"1581","diff2",0.134
"1582","diff2",0.065
"1583","diff2",0.093
"1584","diff2",0.071
"1585","diff2",0.065
"1586","diff2",0.066
"1587","diff2",0.064
"1588","diff2",0.081
"1589","diff2",0.11
"1590","diff2",0.061
"1591","diff2",0.077
"1592","diff2",0.069
"1593","diff2",0.05
"1594","diff2",0.055
"1595","diff2",0.041
"1596","diff2",0.08
"1597","diff2",0.097
"1598","diff2",0.06
"1599","diff2",0.063
"1600","diff2",0.047
"1601","diff2",0.083
"1602","diff2",0.062
"1603","diff2",0.028
"1604","diff2",0.071
"1605","diff2",0.074
"1606","diff2",0.096
"1607","diff2",0.077
"1608","diff2",0.0420000000000001
"1609","diff2",0.101
"1610","diff2",0.102
"1611","diff2",0.066
"1612","diff2",0.056
"1613","diff2",0.086
"1614","diff2",0.077
"1615","diff2",0.099
"1616","diff2",0.107
"1617","diff2",0.085
"1618","diff2",0.102
"1619","diff2",0.087
"1620","diff2",0.079
"1621","diff2",0.074
"1622","diff2",0.077
"1623","diff2",0.057
"1624","diff2",0.0189999999999999
"1625","diff2",0.071
"1626","diff2",0.114
"1627","diff2",0.065
"1628","diff2",0.069
"1629","diff2",0.051
"1630","diff2",0.066
"1631","diff2",0.106
"1632","diff2",0.074
"1633","diff2",0.045
"1634","diff2",0.107
"1635","diff2",0.074
"1636","diff2",0.036
"1637","diff2",0.087
"1638","diff2",0.112
"1639","diff2",0.077
"1640","diff2",0.112
"1641","diff2",0.083
"1642","diff2",0.092
"1643","diff2",0.061
"1644","diff2",0.077
"1645","diff2",0.108
"1646","diff2",0.054
"1647","diff2",0.063
"1648","diff2",0.074
"1649","diff2",0.052
"1650","diff2",0.103
"1651","diff2",0.082
"1652","diff2",0.073
"1653","diff2",0.063
"1654","diff2",0.066
"1655","diff2",0.06
"1656","diff2",0.046
"1657","diff2",0.106
"1658","diff2",0.042
"1659","diff2",0.04
"1660","diff2",0.091
"1661","diff2",0.08
"1662","diff2",0.096
"1663","diff2",0.071
"1664","diff2",0.084
"1665","diff2",0.054
"1666","diff2",0.091
"1667","diff2",0.08
"1668","diff2",0.037
"1669","diff2",0.075
"1670","diff2",0.104
"1671","diff2",0.074
"1672","diff2",0.078
"1673","diff2",0.063
"1674","diff2",0.12
"1675","diff2",0.075
"1676","diff2",0.094
"1677","diff2",0.102
"1678","diff2",0.094
"1679","diff2",0.082
"1680","diff2",0.114
"1681","diff2",0.102
"1682","diff2",0.106
"1683","diff2",0.074
"1684","diff2",0.076
"1685","diff2",0.079
"1686","diff2",0.11
"1687","diff2",0.122
"1688","diff2",0.043
"1689","diff2",0.046
"1690","diff2",0.081
"1691","diff2",0.058
"1692","diff2",0.085
"1693","diff2",0.049
"1694","diff2",0.068
"1695","diff2",0.063
"1696","diff2",0.075
"1697","diff2",0.085
"1698","diff2",0.063
"1699","diff2",0.078
"1700","diff2",0.039
"1701","diff2",0.119
"1702","diff2",0.105
"1703","diff2",0.076
"1704","diff2",0.115
"1705","diff2",0.054
"1706","diff2",0.101
"1707","diff2",0.094
"1708","diff2",0.082
"1709","diff2",0.08
"1710","diff2",0.067
"1711","diff2",0.064
"1712","diff2",0.084
"1713","diff2",0.091
"1714","diff2",0.076
"1715","diff2",0.096
"1716","diff2",0.041
"1717","diff2",0.06
"1718","diff2",0.092
"1719","diff2",0.059
"1720","diff2",0.086
"1721","diff2",0.096
"1722","diff2",0.071
"1723","diff2",0.064
"1724","diff2",0.052
"1725","diff2",0.118
"1726","diff2",0.066
"1727","diff2",0.032
"1728","diff2",0.04
"1729","diff2",0.08
"1730","diff2",0.053
"1731","diff2",0.058
"1732","diff2",0.074
"1733","diff2",0.1
"1734","diff2",0.081
"1735","diff2",0.056
"1736","diff2",0.053
"1737","diff2",0.071
"1738","diff2",0.1
"1739","diff2",0.057
"1740","diff2",0.073
"1741","diff2",0.049
"1742","diff2",0.1
"1743","diff2",0.074
"1744","diff2",0.078
"1745","diff2",0.078
"1746","diff2",0.042
"1747","diff2",0.081
"1748","diff2",0.109
"1749","diff2",0.06
"1750","diff2",0.1
"1751","diff2",0.053
"1752","diff2",0.095
"1753","diff2",0.075
"1754","diff2",0.024
"1755","diff2",0.101
"1756","diff2",0.095
"1757","diff2",0.024
"1758","diff2",0.052
"1759","diff2",0.093
"1760","diff2",0.086
"1761","diff2",0.077
"1762","diff2",0.069
"1763","diff2",0.059
"1764","diff2",0.098
"1765","diff2",0.101
"1766","diff2",0.085
"1767","diff2",0.079
"1768","diff2",0.069
"1769","diff2",0.036
"1770","diff2",0.09
"1771","diff2",0.071
"1772","diff2",0.151
"1773","diff2",0.106
"1774","diff2",0.097
"1775","diff2",0.063
"1776","diff2",0.041
"1777","diff2",0.085
"1778","diff2",0.043
"1779","diff2",0.099
"1780","diff2",0.069
"1781","diff2",0.028
"1782","diff2",0.036
"1783","diff2",0.055
"1784","diff2",0.048
"1785","diff2",0.06
"1786","diff2",0.086
"1787","diff2",0.059
"1788","diff2",0.081
"1789","diff2",0.084
"1790","diff2",0.086
"1791","diff2",0.06
"1792","diff2",0.049
"1793","diff2",0.068
"1794","diff2",0.097
"1795","diff2",0.08
"1796","diff2",0.076
"1797","diff2",0.088
"1798","diff2",0.085
"1799","diff2",0.055
"1800","diff2",0.078
"1801","diff2",0.038
"1802","diff2",0.088
"1803","diff2",0.065
"1804","diff2",0.033
"1805","diff2",0.068
"1806","diff2",0.096
"1807","diff2",0.048
"1808","diff2",0.079
"1809","diff2",0.088
"1810","diff2",0.085
"1811","diff2",0.07
"1812","diff2",0.099
"1813","diff2",0.081
"1814","diff2",0.122
"1815","diff2",0.0209999999999999
"1816","diff2",0.05
"1817","diff2",0.072
"1818","diff2",0.073
"1819","diff2",0.053
"1820","diff2",0.106
"1821","diff2",0.07
"1822","diff2",0.11
"1823","diff2",0.077
"1824","diff2",0.056
"1825","diff2",0.104
"1826","diff2",0.093
"1827","diff2",0.057
"1828","diff2",0.048
"1829","diff2",0.061
"1830","diff2",0.068
"1831","diff2",0.074
"1832","diff2",0.093
"1833","diff2",0.042
"1834","diff2",0.075
"1835","diff2",0.058
"1836","diff2",0.084
"1837","diff2",0.05
"1838","diff2",0.108
"1839","diff2",0.115
"1840","diff2",0.09
"1841","diff2",0.05
"1842","diff2",0.099
"1843","diff2",0.091
"1844","diff2",0.088
"1845","diff2",0.058
"1846","diff2",0.072
"1847","diff2",0.059
"1848","diff2",0.104
"1849","diff2",0.094
"1850","diff2",0.077
"1851","diff2",0.063
"1852","diff2",0.082
"1853","diff2",0.069
"1854","diff2",0.038
"1855","diff2",0.063
"1856","diff2",0.078
"1857","diff2",0.095
"1858","diff2",0.073
"1859","diff2",0.097
"1860","diff2",0.076
"1861","diff2",0.076
"1862","diff2",0.101
"1863","diff2",0.06
"1864","diff2",0.051
"1865","diff2",0.056
"1866","diff2",0.087
"1867","diff2",0.079
"1868","diff2",0.085
"1869","diff2",0.077
"1870","diff2",0.068
"1871","diff2",0.101
"1872","diff2",0.132
"1873","diff2",0.096
"1874","diff2",0.068
"1875","diff2",0.09
"1876","diff2",0.078
"1877","diff2",0.079
"1878","diff2",0.06
"1879","diff2",0.082
"1880","diff2",0.077
"1881","diff2",0.049
"1882","diff2",0.089
"1883","diff2",0.082
"1884","diff2",0.042
"1885","diff2",0.08
"1886","diff2",0.095
"1887","diff2",0.073
"1888","diff2",0.085
"1889","diff2",0.092
"1890","diff2",0.064
"1891","diff2",0.059
"1892","diff2",0.067
"1893","diff2",0.094
"1894","diff2",0.041
"1895","diff2",0.116
"1896","diff2",0.056
"1897","diff2",0.05
"1898","diff2",0.063
"1899","diff2",0.087
"1900","diff2",0.097
"1901","diff2",0.071
"1902","diff2",0.064
"1903","diff2",0.077
"1904","diff2",0.073
"1905","diff2",0.099
"1906","diff2",0.053
"1907","diff2",0.046
"1908","diff2",0.064
"1909","diff2",0.09
"1910","diff2",0.104
"1911","diff2",0.078
"1912","diff2",0.086
"1913","diff2",0.071
"1914","diff2",0.065
"1915","diff2",0.037
"1916","diff2",0.053
"1917","diff2",0.094
"1918","diff2",0.098
"1919","diff2",0.06
"1920","diff2",0.079
"1921","diff2",0.088
"1922","diff2",0.074
"1923","diff2",0.071
"1924","diff2",0.085
"1925","diff2",0.112
"1926","diff2",0.068
"1927","diff2",0.073
"1928","diff2",0.079
"1929","diff2",0.106
"1930","diff2",0.06
"1931","diff2",0.086
"1932","diff2",0.063
"1933","diff2",-0.00100000000000007
"1934","diff2",0.077
"1935","diff2",0.121
"1936","diff2",0.085
"1937","diff2",0.077
"1938","diff2",0.074
"1939","diff2",0.046
"1940","diff2",0.044
"1941","diff2",0.085
"1942","diff2",0.071
"1943","diff2",0.049
"1944","diff2",0.047
"1945","diff2",0.074
"1946","diff2",0.073
"1947","diff2",0.062
"1948","diff2",0.082
"1949","diff2",0.0199999999999999
"1950","diff2",0.053
"1951","diff2",0.041
"1952","diff2",0.052
"1953","diff2",0.113
"1954","diff2",0.097
"1955","diff2",0.073
"1956","diff2",0.064
"1957","diff2",0.064
"1958","diff2",0.097
"1959","diff2",0.121
"1960","diff2",0.096
"1961","diff2",0.088
"1962","diff2",0.08
"1963","diff2",0.102
"1964","diff2",0.062
"1965","diff2",0.061
"1966","diff2",0.065
"1967","diff2",0.071
"1968","diff2",0.069
"1969","diff2",0.073
"1970","diff2",0.056
"1971","diff2",0.084
"1972","diff2",0.064
"1973","diff2",0.066
"1974","diff2",0.071
"1975","diff2",0.067
"1976","diff2",0.085
"1977","diff2",0.079
"1978","diff2",0.045
"1979","diff2",0.1
"1980","diff2",0.101
"1981","diff2",0.089
"1982","diff2",0.104
"1983","diff2",0.105
"1984","diff2",0.072
"1985","diff2",0.054
"1986","diff2",0.077
"1987","diff2",0.042
"1988","diff2",0.083
"1989","diff2",0.09
"1990","diff2",0.044
"1991","diff2",0.087
"1992","diff2",0.065
"1993","diff2",0.052
"1994","diff2",0.075
"1995","diff2",0.133
"1996","diff2",0.071
"1997","diff2",0.077
"1998","diff2",0.041
"1999","diff2",0.096
"2000","diff2",0.046
"2001","diff2",0.105
"2002","diff2",0.071
"2003","diff2",0.091
"2004","diff2",0.063
"2005","diff2",0.046
"2006","diff2",0.085
"2007","diff2",0.07
"2008","diff2",0.074
"2009","diff2",0.073
"2010","diff2",0.095
"2011","diff2",0.08
"2012","diff2",0.085
"2013","diff2",0.071
"2014","diff2",0.077
"2015","diff2",0.064
"2016","diff2",0.079
"2017","diff2",0.061
"2018","diff2",0.09
"2019","diff2",0.062
"2020","diff2",0.063
"2021","diff2",0.079
"2022","diff2",0.057
"2023","diff2",0.126
"2024","diff2",0.055
"2025","diff2",0.08
"2026","diff2",0.056
"2027","diff2",0.056
"2028","diff2",0.072
"2029","diff2",0.086
"2030","diff2",0.062
"2031","diff2",0.084
"2032","diff2",0.075
"2033","diff2",0.084
"2034","diff2",0.102
"2035","diff2",0.052
"2036","diff2",0.092
"2037","diff2",0.094
"2038","diff2",0.12
"2039","diff2",0.069
"2040","diff2",0.069
"2041","diff2",0.088
"2042","diff2",0.092
"2043","diff2",0.059
"2044","diff2",0.076
"2045","diff2",0.072
"2046","diff2",0.076
"2047","diff2",0.061
"2048","diff2",0.061
"2049","diff2",0.088
"2050","diff2",0.081
"2051","diff2",0.092
"2052","diff2",0.067
"2053","diff2",0.065
"2054","diff2",0.069
"2055","diff2",0.12
"2056","diff2",0.052
"2057","diff2",0.097
"2058","diff2",0.073
"2059","diff2",0.06
"2060","diff2",0.052
"2061","diff2",0.052
"2062","diff2",0.099
"2063","diff2",0.076
"2064","diff2",0.078
"2065","diff2",0.111
"2066","diff2",0.117
"2067","diff2",0.079
"2068","diff2",0.09
"2069","diff2",0.102
"2070","diff2",0.063
"2071","diff2",0.101
"2072","diff2",0.06
"2073","diff2",0.049
"2074","diff2",0.067
"2075","diff2",0.105
"2076","diff2",0.078
"2077","diff2",0.048
"2078","diff2",0.054
"2079","diff2",0.053
"2080","diff2",0.07
"2081","diff2",0.042
"2082","diff2",0.049
"2083","diff2",0.073
"2084","diff2",0.085
"2085","diff2",0.049
"2086","diff2",0.073
"2087","diff2",0.076
"2088","diff2",0.11
"2089","diff2",0.085
"2090","diff2",0.06
"2091","diff2",0.077
"2092","diff2",0.075
"2093","diff2",0.047
"2094","diff2",0.078
"2095","diff2",0.082
"2096","diff2",0.044
"2097","diff2",0.067
"2098","diff2",0.075
"2099","diff2",0.064
"2100","diff2",0.094
"2101","diff2",0.107
"2102","diff2",0.082
"2103","diff2",0.082
"2104","diff2",0.076
"2105","diff2",0.073
"2106","diff2",0.05
"2107","diff2",0.1
"2108","diff2",0.051
"2109","diff2",0.093
"2110","diff2",0.101
"2111","diff2",0.076
"2112","diff2",0.067
"2113","diff2",0.067
"2114","diff2",0.0189999999999999
"2115","diff2",0.085
"2116","diff2",0.096
"2117","diff2",0.086
"2118","diff2",0.085
"2119","diff2",0.109
"2120","diff2",0.061
"2121","diff2",0.08
"2122","diff2",0.068
"2123","diff2",0.046
"2124","diff2",0.088
"2125","diff2",0.112
"2126","diff2",0.071
"2127","diff2",0.049
"2128","diff2",0.095
"2129","diff2",0.065
"2130","diff2",0.059
"2131","diff2",0.044
"2132","diff2",0.022
"2133","diff2",0.074
"2134","diff2",0.064
"2135","diff2",0.04
"2136","diff2",0.094
"2137","diff2",0.073
"2138","diff2",0.048
"2139","diff2",0.076
"2140","diff2",0.094
"2141","diff2",0.091
"2142","diff2",0.122
"2143","diff2",0.104
"2144","diff2",0.075
"2145","diff2",0.075
"2146","diff2",0.067
"2147","diff2",0.064
"2148","diff2",0.087
"2149","diff2",0.11
"2150","diff2",0.061
"2151","diff2",0.072
"2152","diff2",0.038
"2153","diff2",0.081
"2154","diff2",0.098
"2155","diff2",0.054
"2156","diff2",0.089
"2157","diff2",0.053
"2158","diff2",0.075
"2159","diff2",0.061
"2160","diff2",0.081
"2161","diff2",0.066
"2162","diff2",0.059
"2163","diff2",0.043
"2164","diff2",0.075
"2165","diff2",0.023
"2166","diff2",0.089
"2167","diff2",0.057
"2168","diff2",0.079
"2169","diff2",0.043
"2170","diff2",0.056
"2171","diff2",0.068
"2172","diff2",0.1
"2173","diff2",0.119
"2174","diff2",0.078
"2175","diff2",0.066
"2176","diff2",0.073
"2177","diff2",0.091
"2178","diff2",0.045
"2179","diff2",0.046
"2180","diff2",0.102
"2181","diff2",0.074
"2182","diff2",0.086
"2183","diff2",0.076
"2184","diff2",0.087
"2185","diff2",0.053
"2186","diff2",0.089
"2187","diff2",0.031
"2188","diff2",0.08
"2189","diff2",0.08
"2190","diff2",0.04
"2191","diff2",0.074
"2192","diff2",0.105
"2193","diff2",0.087
"2194","diff2",0.071
"2195","diff2",0.101
"2196","diff2",0.095
"2197","diff2",0.09
"2198","diff2",0.073
"2199","diff2",0.058
"2200","diff2",0.099
"2201","diff2",0.047
"2202","diff2",0.088
"2203","diff2",0.1
"2204","diff2",0.101
"2205","diff2",0.05
"2206","diff2",0.087
"2207","diff2",0.081
"2208","diff2",0.107
"2209","diff2",0.099
"2210","diff2",0.115
"2211","diff2",0.058
"2212","diff2",0.06
"2213","diff2",0.084
"2214","diff2",0.065
"2215","diff2",0.083
"2216","diff2",0.12
"2217","diff2",0.056
"2218","diff2",0.102
"2219","diff2",0.083
"2220","diff2",0.068
"2221","diff2",0.083
"2222","diff2",0.114
"2223","diff2",0.125
"2224","diff2",0.051
"2225","diff2",0.04
"2226","diff2",0.061
"2227","diff2",0.088
"2228","diff2",0.03
"2229","diff2",0.067
"2230","diff2",0.064
"2231","diff2",0.108
"2232","diff2",0.039
"2233","diff2",0.058
"2234","diff2",0.066
"2235","diff2",0.089
"2236","diff2",0.093
"2237","diff2",0.082
"2238","diff2",0.098
"2239","diff2",0.091
"2240","diff2",0.064
"2241","diff2",0.066
"2242","diff2",0.091
"2243","diff2",0.08
"2244","diff2",0.058
"2245","diff2",0.066
"2246","diff2",0.054
"2247","diff2",0.085
"2248","diff2",0.075
"2249","diff2",0.113
"2250","diff2",0.084
"2251","diff2",0.039
"2252","diff2",0.072
"2253","diff2",0.047
"2254","diff2",0.089
"2255","diff2",0.072
"2256","diff2",0.06
"2257","diff2",0.105
"2258","diff2",0.063
"2259","diff2",0.072
"2260","diff2",0.054
"2261","diff2",0.107
"2262","diff2",0.107
"2263","diff2",0.067
"2264","diff2",0.052
"2265","diff2",0.091
"2266","diff2",0.074
"2267","diff2",0.091
"2268","diff2",0.042
"2269","diff2",0.081
"2270","diff2",0.062
"2271","diff2",0.042
"2272","diff2",0.068
"2273","diff2",0.043
"2274","diff2",0.116
"2275","diff2",0.082
"2276","diff2",0.0180000000000001
"2277","diff2",0.096
"2278","diff2",0.0260000000000001
"2279","diff2",0.048
"2280","diff2",0.096
"2281","diff2",0.057
"2282","diff2",0.076
"2283","diff2",0.079
"2284","diff2",0.059
"2285","diff2",0.055
"2286","diff2",0.103
"2287","diff2",0.044
"2288","diff2",0.07
"2289","diff2",0.074
"2290","diff2",0.076
"2291","diff2",0.059
"2292","diff2",0.058
"2293","diff2",0.09
"2294","diff2",0.042
"2295","diff2",0.082
"2296","diff2",0.047
"2297","diff2",0.057
"2298","diff2",0.068
"2299","diff2",0.039
"2300","diff2",0.08
"2301","diff2",0.072
"2302","diff2",0.072
"2303","diff2",0.07
"2304","diff2",0.098
"2305","diff2",0.085
"2306","diff2",0.067
"2307","diff2",0.091
"2308","diff2",0.06
"2309","diff2",0.063
"2310","diff2",0.065
"2311","diff2",0.087
"2312","diff2",0.069
"2313","diff2",0.061
"2314","diff2",0.066
"2315","diff2",0.077
"2316","diff2",0.055
"2317","diff2",0.113
"2318","diff2",0.058
"2319","diff2",0.04
"2320","diff2",0.081
"2321","diff2",0.087
"2322","diff2",0.05
"2323","diff2",0.101
"2324","diff2",0.075
"2325","diff2",0.113
"2326","diff2",0.082
"2327","diff2",0.093
"2328","diff2",0.065
"2329","diff2",0.076
"2330","diff2",0.081
"2331","diff2",0.053
"2332","diff2",0.058
"2333","diff2",0.045
"2334","diff2",0.058
"2335","diff2",0.049
"2336","diff2",0.076
"2337","diff2",0.076
"2338","diff2",0.076
"2339","diff2",0.115
"2340","diff2",0.078
"2341","diff2",0.097
"2342","diff2",0.105
"2343","diff2",0.055
"2344","diff2",0.068
"2345","diff2",0.066
"2346","diff2",0.059
"2347","diff2",0.08
"2348","diff2",0.104
"2349","diff2",0.092
"2350","diff2",0.09
"2351","diff2",0.079
"2352","diff2",0.076
"2353","diff2",0.092
"2354","diff2",0.084
"2355","diff2",0.087
"2356","diff2",0.075
"2357","diff2",0.069
"2358","diff2",0.082
"2359","diff2",0.067
"2360","diff2",0.065
"2361","diff2",0.075
"2362","diff2",0.11
"2363","diff2",0.094
"2364","diff2",0.075
"2365","diff2",0.056
"2366","diff2",0.059
"2367","diff2",0.061
"2368","diff2",0.039
"2369","diff2",0.116
"2370","diff2",0.053
"2371","diff2",0.086
"2372","diff2",0.083
"2373","diff2",0.084
"2374","diff2",0.074
"2375","diff2",0.049
"2376","diff2",0.072
"2377","diff2",0.085
"2378","diff2",0.061
"2379","diff2",0.098
"2380","diff2",0.065
"2381","diff2",0.101
"2382","diff2",0.106
"2383","diff2",0.071
"2384","diff2",0.091
"2385","diff2",0.036
"2386","diff2",0.085
"2387","diff2",0.047
"2388","diff2",0.061
"2389","diff2",0.074
"2390","diff2",0.086
"2391","diff2",0.08
"2392","diff2",0.059
"2393","diff2",0.072
"2394","diff2",0.063
"2395","diff2",0.065
"2396","diff2",0.09
"2397","diff2",0.083
"2398","diff2",0.067
"2399","diff2",0.073
"2400","diff2",0.059
"2401","diff2",0.056
"2402","diff2",0.055
"2403","diff2",0.123
"2404","diff2",0.076
