"","variable","value"
"257","diff1",0.014
"258","diff1",0.02
"259","diff1",0.033
"260","diff1",-0.036
"261","diff1",0.049
"262","diff1",0.0730000000000001
"263","diff1",0.00700000000000001
"264","diff1",0.039
"265","diff1",-0.05
"266","diff1",0.0620000000000001
"267","diff1",0.019
"268","diff1",0.035
"269","diff1",0.031
"270","diff1",0.0630000000000001
"271","diff1",0.025
"272","diff1",0.026
"273","diff1",0.011
"274","diff1",0.0950000000000001
"275","diff1",0.00800000000000001
"276","diff1",0.0700000000000001
"277","diff1",-0.038
"278","diff1",0.032
"279","diff1",0.04
"280","diff1",0.025
"281","diff1",0.005
"282","diff1",-0.012
"283","diff1",0.0529999999999999
"284","diff1",0.012
"285","diff1",0.037
"286","diff1",0.003
"287","diff1",0.005
"288","diff1",0.005
"289","diff1",0.00800000000000001
"290","diff1",0.034
"291","diff1",-0.0189999999999999
"292","diff1",-0.005
"293","diff1",0.046
"294","diff1",0.029
"295","diff1",0.034
"296","diff1",0.0670000000000001
"297","diff1",-0.038
"298","diff1",-0.011
"299","diff1",-0.045
"300","diff1",-0.0910000000000001
"301","diff1",0.0630000000000001
"302","diff1",0.05
"303","diff1",0.012
"304","diff1",0.03
"305","diff1",0.029
"306","diff1",0.0439999999999999
"307","diff1",0.011
"308","diff1",0.053
"309","diff1",0.00700000000000001
"310","diff1",0.0770000000000001
"311","diff1",0.02
"312","diff1",0.005
"313","diff1",0.004
"314","diff1",0.019
"315","diff1",0.0690000000000001
"316","diff1",0.0570000000000001
"317","diff1",0.042
"318","diff1",0.015
"319","diff1",0.089
"320","diff1",0.00600000000000001
"321","diff1",0.0730000000000001
"322","diff1",-0.011
"323","diff1",0.0670000000000001
"324","diff1",-0.023
"325","diff1",-0.00600000000000001
"326","diff1",0.038
"327","diff1",0.034
"328","diff1",-0.014
"329","diff1",0.052
"330","diff1",0
"331","diff1",0.051
"332","diff1",0.011
"333","diff1",0.029
"334","diff1",0.03
"335","diff1",0.022
"336","diff1",0.018
"337","diff1",0.004
"338","diff1",0.002
"339","diff1",0.0680000000000001
"340","diff1",-0.005
"341","diff1",0.043
"342","diff1",0.0570000000000001
"343","diff1",0.026
"344","diff1",0.0850000000000001
"345","diff1",0.023
"346","diff1",0.0670000000000001
"347","diff1",-0.01
"348","diff1",0.042
"349","diff1",0.029
"350","diff1",0.03
"351","diff1",0.03
"352","diff1",0.04
"353","diff1",0.105
"354","diff1",0.003
"355","diff1",0.00900000000000001
"356","diff1",-0.02
"357","diff1",0.054
"358","diff1",0.0620000000000001
"359","diff1",-0.023
"360","diff1",-0.00700000000000001
"361","diff1",0.0590000000000001
"362","diff1",0.017
"363","diff1",0.035
"364","diff1",-0.032
"365","diff1",0.055
"366","diff1",-0.013
"367","diff1",0.045
"368","diff1",0.016
"369","diff1",0.016
"370","diff1",0.023
"371","diff1",0.003
"372","diff1",-0.032
"373","diff1",-0.036
"374","diff1",0.015
"375","diff1",-0.003
"376","diff1",-0.003
"377","diff1",0.02
"378","diff1",0.045
"379","diff1",0.004
"380","diff1",0.035
"381","diff1",0.027
"382","diff1",0.013
"383","diff1",-0.01
"384","diff1",0.024
"385","diff1",-0.00800000000000001
"386","diff1",0.0600000000000001
"387","diff1",-0.004
"388","diff1",0.004
"389","diff1",0.042
"390","diff1",0.031
"391","diff1",-0.002
"392","diff1",0.035
"393","diff1",0.0730000000000001
"394","diff1",0.019
"395","diff1",0.01
"396","diff1",-0.018
"397","diff1",-0.00600000000000001
"398","diff1",0.045
"399","diff1",0.018
"400","diff1",0.0920000000000001
"401","diff1",-0.002
"402","diff1",0.012
"403","diff1",0.035
"404","diff1",0.043
"405","diff1",0.036
"406","diff1",0.0660000000000001
"407","diff1",0.054
"408","diff1",0.043
"409","diff1",0.0630000000000001
"410","diff1",-0.011
"411","diff1",0.0700000000000001
"412","diff1",0.026
"413","diff1",-0.003
"414","diff1",0.003
"415","diff1",-0.032
"416","diff1",0.042
"417","diff1",0
"418","diff1",-0.021
"419","diff1",0.036
"420","diff1",0.044
"421","diff1",0.053
"422","diff1",0.00900000000000001
"423","diff1",0.047
"424","diff1",0.0640000000000001
"425","diff1",-0.013
"426","diff1",0.07
"427","diff1",0.016
"428","diff1",0.011
"429","diff1",0.0580000000000001
"430","diff1",0.033
"431","diff1",0.036
"432","diff1",0.049
"433","diff1",0.0580000000000001
"434","diff1",0.07
"435","diff1",0.018
"436","diff1",0.019
"437","diff1",0.031
"438","diff1",0.019
"439","diff1",0.0570000000000001
"440","diff1",0.028
"441","diff1",-0.021
"442","diff1",0.0600000000000001
"443","diff1",0.0620000000000001
"444","diff1",0.027
"445","diff1",0.029
"446","diff1",0.01
"447","diff1",0.042
"448","diff1",0.034
"449","diff1",0.016
"450","diff1",-0.035
"451","diff1",0.039
"452","diff1",0.035
"453","diff1",-0.013
"454","diff1",0.043
"455","diff1",0.032
"456","diff1",0.026
"457","diff1",0.111
"458","diff1",0.019
"459","diff1",0.049
"460","diff1",0.036
"461","diff1",0.038
"462","diff1",0.005
"463","diff1",0.015
"464","diff1",-0.019
"465","diff1",0.03
"466","diff1",0.031
"467","diff1",-0.002
"468","diff1",0.044
"469","diff1",-0.018
"470","diff1",0.033
"471","diff1",0.038
"472","diff1",0.0990000000000001
"473","diff1",0.044
"474","diff1",-0.04
"475","diff1",0.039
"476","diff1",-0.002
"477","diff1",0.056
"478","diff1",0.033
"479","diff1",0.011
"480","diff1",0.0780000000000001
"481","diff1",-0.028
"482","diff1",0.037
"483","diff1",-0.02
"484","diff1",0.0600000000000001
"485","diff1",0.00600000000000001
"486","diff1",-0.017
"487","diff1",0.0580000000000001
"488","diff1",0.012
"489","diff1",0.032
"490","diff1",-0.01
"491","diff1",0.013
"492","diff1",0.021
"493","diff1",0.024
"494","diff1",0.049
"495","diff1",-0.01
"496","diff1",-0.022
"497","diff1",0.00900000000000001
"498","diff1",0.026
"499","diff1",0.044
"500","diff1",0
"501","diff1",0
"502","diff1",0
"503","diff1",0
"504","diff1",0
"505","diff1",0
"506","diff1",0
"507","diff1",0
"508","diff1",0
"509","diff1",0
"510","diff1",0
"511","diff1",0
"512","diff1",0
"513","diff1",0
"514","diff1",0
"515","diff1",0
"516","diff1",0
"517","diff1",0
"518","diff1",0
"519","diff1",0
"520","diff1",0
"521","diff1",0
"522","diff1",0
"523","diff1",0
"524","diff1",0
"525","diff1",0
"526","diff1",0
"527","diff1",0
"528","diff1",0
"529","diff1",0
"530","diff1",0
"531","diff1",0.021
"532","diff1",0.049
"533","diff1",0.04
"534","diff1",-0.014
"535","diff1",-0.0629999999999999
"536","diff1",-0.014
"537","diff1",0.042
"538","diff1",0.0660000000000001
"539","diff1",0.021
"540","diff1",-0.015
"541","diff1",0.04
"542","diff1",0.001
"543","diff1",0.037
"544","diff1",0.034
"545","diff1",0.037
"546","diff1",0.004
"547","diff1",0.121
"548","diff1",0.0570000000000001
"549","diff1",0.003
"550","diff1",-0.032
"551","diff1",0.035
"552","diff1",0.031
"553","diff1",-0.021
"554","diff1",0.031
"555","diff1",0.0720000000000001
"556","diff1",0.045
"557","diff1",0.049
"558","diff1",0.032
"559","diff1",-0.021
"560","diff1",-0.014
"561","diff1",0.0710000000000001
"562","diff1",0.102
"563","diff1",-0.01
"564","diff1",-0.00700000000000001
"565","diff1",-0.0640000000000001
"566","diff1",0.018
"567","diff1",-0.005
"568","diff1",-0.024
"569","diff1",-0.012
"570","diff1",0.011
"571","diff1",-0.003
"572","diff1",0.038
"573","diff1",0.047
"574","diff1",0.01
"575","diff1",0.029
"576","diff1",0.042
"577","diff1",0.01
"578","diff1",0.051
"579","diff1",-0.01
"580","diff1",0.016
"581","diff1",0.03
"582","diff1",0.023
"583","diff1",0.025
"584","diff1",0.044
"585","diff1",0.0660000000000001
"586","diff1",0.02
"587","diff1",0.019
"588","diff1",0.013
"589","diff1",0.039
"590","diff1",0.0730000000000001
"591","diff1",0.026
"592","diff1",0.039
"593","diff1",0.084
"594","diff1",0.048
"595","diff1",-0.00600000000000001
"596","diff1",0.055
"597","diff1",0
"598","diff1",-0.034
"599","diff1",0.004
"600","diff1",0.019
"601","diff1",0.017
"602","diff1",0.001
"603","diff1",0.019
"604","diff1",0.107
"605","diff1",-0.001
"606","diff1",0.033
"607","diff1",0.049
"608","diff1",0.023
"609","diff1",0.041
"610","diff1",0.004
"611","diff1",0.00700000000000001
"612","diff1",0.093
"613","diff1",0.0600000000000001
"614","diff1",0.011
"615","diff1",0.0790000000000001
"616","diff1",0.00900000000000001
