"","variable","value"
"1","diff1",0.0996315789473686
"2","diff1",0.0733157894736843
"3","diff1",0.0943684210526317
"4","diff1",0.0259473684210528
"5","diff1",0.0627894736842106
"6","diff1",0.0627894736842106
"7","diff1",0.0943684210526317
"8","diff1",0.0627894736842106
"9","diff1",0.0996315789473686
"10","diff1",0.0680526315789474
"11","diff1",0.0891052631578949
"12","diff1",0.104894736842105
"13","diff1",-0.00563157894736836
"14","diff1",0.0364736842105263
"15","diff1",0.0627894736842106
"16","diff1",-0.00563157894736836
"17","diff1",0.0733157894736843
"18","diff1",0.0733157894736843
"19","diff1",0.047
"20","diff1",0.0417368421052631
"21","diff1",0.0259473684210528
"22","diff1",0.120684210526316
"23","diff1",0.110157894736842
"24","diff1",0.0943684210526317
"25","diff1",0.0259473684210528
"26","diff1",0.0680526315789474
"27","diff1",0.0259473684210528
"28","diff1",0.0785789473684212
"29","diff1",0.0259473684210526
"30","diff1",-0.0266842105263158
"31","diff1",0.0312105263157894
"32","diff1",0.0417368421052631
"33","diff1",0.0733157894736843
"34","diff1",0.0733157894736843
"35","diff1",0.131210526315789
"36","diff1",0.0891052631578949
"37","diff1",0.047
"38","diff1",0.0943684210526317
"39","diff1",0.0206842105263159
"40","diff1",0.0417368421052631
"41","diff1",0.0312105263157896
"42","diff1",0.0575263157894737
"43","diff1",0.0785789473684212
"44","diff1",0.083842105263158
"45","diff1",0.0364736842105263
"46","diff1",0.0785789473684212
"47","diff1",0.0891052631578949
"48","diff1",0.0259473684210528
"49","diff1",0.0206842105263159
"50","diff1",0.0996315789473686
"51","diff1",0.0996315789473686
"52","diff1",0.0680526315789474
"53","diff1",0.047
"54","diff1",0.0627894736842106
"55","diff1",0.0206842105263159
"56","diff1",0.0627894736842106
"57","diff1",0.0522631578947369
"58","diff1",0.0364736842105263
"59","diff1",0.047
"60","diff1",-0.000368421052631504
"61","diff1",0.0785789473684212
"62","diff1",0.0417368421052631
"63","diff1",0.0575263157894737
"64","diff1",0.0259473684210528
"65","diff1",0.0206842105263159
"66","diff1",0.0364736842105263
"67","diff1",0.125947368421053
"68","diff1",0.0364736842105265
"69","diff1",0.110157894736842
"70","diff1",0.0680526315789474
"71","diff1",0.0522631578947369
"72","diff1",0.0627894736842106
"73","diff1",0.00489473684210535
"74","diff1",0.0785789473684212
"75","diff1",0.0627894736842106
"76","diff1",0.083842105263158
"77","diff1",0.0627894736842106
"78","diff1",0.0785789473684212
"79","diff1",0.083842105263158
"80","diff1",0.0154210526315791
"81","diff1",0.0785789473684212
"82","diff1",0.047
"83","diff1",0.0206842105263159
"84","diff1",0.110157894736842
"85","diff1",0.083842105263158
"86","diff1",0.0680526315789474
"87","diff1",0.0364736842105263
"88","diff1",0.0891052631578949
"89","diff1",0.0417368421052631
"90","diff1",0.083842105263158
"91","diff1",0.0627894736842106
"92","diff1",0.083842105263158
"93","diff1",0.0891052631578949
"94","diff1",0.047
"95","diff1",-0.00563157894736836
"96","diff1",0.104894736842105
"97","diff1",0.083842105263158
"98","diff1",0.083842105263158
"99","diff1",-0.000368421052631504
"100","diff1",0.0522631578947369
"101","diff1",-0.00563157894736836
"102","diff1",0.0785789473684212
"103","diff1",0.0417368421052631
"104","diff1",0.0575263157894737
"105","diff1",0.0522631578947369
"106","diff1",0.0206842105263159
"107","diff1",0.047
"108","diff1",0.0996315789473686
"109","diff1",0.0312105263157894
"110","diff1",0.0943684210526317
"111","diff1",-0.0372105263157895
"112","diff1",0.168052631578948
"113","diff1",0.0627894736842106
"114","diff1",0.0733157894736843
"115","diff1",0.0522631578947369
"116","diff1",0.131210526315789
"117","diff1",0.0154210526315791
"118","diff1",0.083842105263158
"119","diff1",0.0364736842105263
"120","diff1",0.0522631578947369
"121","diff1",0.136473684210526
"122","diff1",0.0627894736842106
"123","diff1",0.0680526315789474
"124","diff1",0.00489473684210535
"125","diff1",0.0522631578947369
"126","diff1",0.0206842105263159
"127","diff1",0.0522631578947369
"128","diff1",0.0943684210526317
"129","diff1",0.0943684210526317
"130","diff1",0.0312105263157896
"131","diff1",0.0733157894736843
"132","diff1",0.0522631578947369
"133","diff1",0.0680526315789474
"134","diff1",-0.0214210526315789
"135","diff1",0.083842105263158
"136","diff1",0.0154210526315791
"137","diff1",0.0575263157894737
"138","diff1",0.0154210526315791
"139","diff1",0.0785789473684212
"140","diff1",0.0627894736842106
"141","diff1",0.0943684210526317
"142","diff1",0.083842105263158
"143","diff1",0.0575263157894737
"144","diff1",0.0785789473684212
"145","diff1",0.0575263157894737
"146","diff1",0.0680526315789474
"147","diff1",0.0785789473684212
"148","diff1",0.0680526315789474
"149","diff1",0.047
"150","diff1",0.0785789473684212
"151","diff1",0.0364736842105263
"152","diff1",0.0785789473684212
"153","diff1",0.0891052631578949
"154","diff1",0.0364736842105265
"155","diff1",0.0891052631578949
"156","diff1",0.0206842105263159
"157","diff1",0.047
"158","diff1",0.0575263157894737
"159","diff1",0.0891052631578949
"160","diff1",0.0575263157894737
"161","diff1",0.0364736842105263
"162","diff1",0.0785789473684212
"163","diff1",0.0522631578947369
"164","diff1",0.0417368421052631
"165","diff1",0.0154210526315791
"166","diff1",0.0891052631578949
"167","diff1",0.0364736842105263
"168","diff1",0.0417368421052631
"169","diff1",0.104894736842105
"170","diff1",0.0101578947368422
"171","diff1",0.0680526315789474
"172","diff1",0.083842105263158
"173","diff1",0.083842105263158
"174","diff1",0.0733157894736843
"175","diff1",0.0417368421052631
"176","diff1",0.0364736842105265
"177","diff1",0.0680526315789474
"178","diff1",0.0575263157894737
"179","diff1",0.00489473684210535
"180","diff1",0.110157894736842
"181","diff1",0.110157894736842
"182","diff1",0.0206842105263159
"183","diff1",0.0891052631578949
"184","diff1",0.0680526315789474
"185","diff1",0.0575263157894737
"186","diff1",0.0785789473684212
"187","diff1",0.0312105263157896
"188","diff1",0.0785789473684212
"189","diff1",0.0259473684210528
"190","diff1",0.0680526315789474
"191","diff1",0.083842105263158
"192","diff1",0.115421052631579
"193","diff1",-0.0108947368421052
"194","diff1",0.147
"195","diff1",0.0417368421052631
"196","diff1",0.0364736842105265
"197","diff1",0.0364736842105265
"198","diff1",0.0522631578947369
"199","diff1",0.0680526315789474
"200","diff1",0.0522631578947369
"201","diff1",0.115421052631579
"202","diff1",0.083842105263158
"203","diff1",0.083842105263158
"204","diff1",0.0417368421052631
"205","diff1",0.104894736842105
"206","diff1",0.0680526315789474
"207","diff1",0.0785789473684212
"208","diff1",0.110157894736842
"209","diff1",0.0154210526315791
"210","diff1",0.0417368421052631
"211","diff1",0.0206842105263159
"212","diff1",0.115421052631579
"213","diff1",0.120684210526316
"214","diff1",0.0417368421052631
"215","diff1",0.115421052631579
"216","diff1",0.0259473684210528
"217","diff1",0.0785789473684212
"218","diff1",0.0206842105263159
"219","diff1",0.0627894736842106
"220","diff1",0.0733157894736843
"221","diff1",0.0680526315789474
"222","diff1",0.0996315789473686
"223","diff1",0.125947368421053
"224","diff1",0.0733157894736843
"225","diff1",0.0733157894736843
"226","diff1",0.0733157894736843
"227","diff1",0.0575263157894737
"228","diff1",0.0259473684210528
"229","diff1",0.0785789473684212
"230","diff1",0.047
"231","diff1",0.0680526315789474
"232","diff1",0.0364736842105265
"233","diff1",0.0891052631578949
"234","diff1",0.0627894736842106
"235","diff1",0.0364736842105263
"236","diff1",0.0627894736842106
"237","diff1",0.0680526315789474
"238","diff1",0.083842105263158
"239","diff1",0.0206842105263159
"240","diff1",0.0312105263157896
"241","diff1",0.0943684210526317
"242","diff1",0.0575263157894737
"243","diff1",0.047
"244","diff1",0.0522631578947369
"245","diff1",0.0627894736842106
"246","diff1",0.0785789473684212
"247","diff1",0.0206842105263159
"248","diff1",0.047
"249","diff1",0.0312105263157896
"250","diff1",0.0575263157894737
"251","diff1",0.110157894736842
"252","diff1",-0.00563157894736836
"253","diff1",0.0364736842105265
"254","diff1",0.0680526315789474
"255","diff1",0.047
"256","diff1",0.0627894736842106
"257","diff1",0.110157894736842
"258","diff1",0.083842105263158
"259","diff1",0.0996315789473686
"260","diff1",0.0733157894736843
"261","diff1",0.0680526315789474
"262","diff1",0.0943684210526317
"263","diff1",0.104894736842105
"264","diff1",0.047
"265","diff1",0.0891052631578949
"266","diff1",0.0733157894736843
"267","diff1",0.083842105263158
"268","diff1",0.0733157894736843
"269","diff1",0.0364736842105263
"270","diff1",0.0733157894736843
"271","diff1",0.0259473684210528
"272","diff1",0.0733157894736843
"273","diff1",0.0891052631578949
"274","diff1",0.0785789473684212
"275","diff1",0.0364736842105265
"276","diff1",0.0891052631578949
"277","diff1",0.0364736842105263
"278","diff1",0.0943684210526317
"279","diff1",0.047
"280","diff1",0.00489473684210535
"281","diff1",0.0785789473684212
"282","diff1",0.0891052631578946
"283","diff1",0.0943684210526317
"284","diff1",0.0785789473684212
"285","diff1",0.0259473684210528
"286","diff1",0.0627894736842106
"287","diff1",0.0733157894736843
"288","diff1",0.00489473684210535
"289","diff1",0.104894736842105
"290","diff1",0.083842105263158
"291","diff1",0.0522631578947369
"292","diff1",0.104894736842105
"293","diff1",0.0943684210526317
"294","diff1",-0.0319473684210527
"295","diff1",0.0206842105263159
"296","diff1",0.0259473684210526
"297","diff1",0.0680526315789474
"298","diff1",0.104894736842105
"299","diff1",0.0575263157894737
"300","diff1",0.083842105263158
"301","diff1",0.0417368421052631
"302","diff1",0.047
"303","diff1",0.0627894736842106
"304","diff1",0.0627894736842106
"305","diff1",0.0575263157894737
"306","diff1",0.115421052631579
"307","diff1",0.0364736842105263
"308","diff1",0.0680526315789474
"309","diff1",0.0891052631578949
"310","diff1",0.110157894736842
"311","diff1",0.0943684210526317
"312","diff1",0.0312105263157894
"313","diff1",0.0785789473684212
"314","diff1",0.0417368421052631
"315","diff1",0.0417368421052631
"316","diff1",0.110157894736842
"317","diff1",0.0259473684210528
"318","diff1",0.0522631578947369
"319","diff1",0.0891052631578949
"320","diff1",0.0891052631578949
"321","diff1",0.0627894736842106
"322","diff1",0.110157894736842
"323","diff1",0.0733157894736843
"324","diff1",0.047
"325","diff1",0.0259473684210528
"326","diff1",0.131210526315789
"327","diff1",0.104894736842105
"328","diff1",0.047
"329","diff1",0.0627894736842106
"330","diff1",0.0259473684210528
"331","diff1",0.047
"332","diff1",0.0627894736842106
"333","diff1",0.0417368421052634
"334","diff1",0.0312105263157894
"335","diff1",0.0627894736842106
"336","diff1",0.0996315789473686
"337","diff1",0.0996315789473686
"338","diff1",0.0575263157894737
"339","diff1",0.0364736842105263
"340","diff1",0.0785789473684212
"341","diff1",0.0364736842105263
"342","diff1",0.0891052631578949
"343","diff1",0.047
"344","diff1",0.0891052631578949
"345","diff1",0.0680526315789474
"346","diff1",0.0417368421052631
"347","diff1",0.0627894736842106
"348","diff1",0.0575263157894737
"349","diff1",0.0785789473684212
"350","diff1",0.0101578947368422
"351","diff1",0.0943684210526317
"352","diff1",0.0259473684210528
"353","diff1",0.0996315789473686
"354","diff1",-0.000368421052631504
"355","diff1",0.0627894736842106
"356","diff1",0.0733157894736843
"357","diff1",0.115421052631579
"358","diff1",0.0522631578947369
"359","diff1",0.0996315789473686
"360","diff1",0.0627894736842106
